futex,read,newfstatat,munmap,openat,mmap,lseek,close,getdents64,ioctl,brk,mprotect,clone3,rt_sigaction,getrandom,rseq,pread64,rt_sigprocmask,readlink,open,unlink,set_robust_list,write,prctl,sched_setaffinity,getcwd,sched_getaffinity,dup,sysinfo,sched_get_priority_max,clock_nanosleep,sched_get_priority_min,madvise,access,mbind,set_tid_address,prlimit64,getpid,socket,arch_prctl,fstat,bind,fcntl,gettid,execve,uname,epoll_create1,name,rename,mkdir,link,rmdir,unlinkat
82,3582,22557,61,3071,722,3219,2014,482,1621,753,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_microsoft__Florence-2-base_count.log,,,,,
82,3763,22557,111,3071,771,3297,2014,482,1621,761,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_LykosAI__GPT-Prompt-Expansion-Fooocus-v2_count.log,,,,,
82,3826,22557,115,3071,775,3329,2014,482,1621,762,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_stanfordnlp__backpack-gpt2_count.log,,,,,
81,4235,22557,218,3071,879,3548,2014,482,1621,765,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_ncfrey__ChemGPT-1.2B_count.log,,,,,
81,3804,22557,110,3071,770,3320,2014,482,1621,761,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_JeffreyLau__SikuGPT2-poem_count.log,,,,,
82,4047,22557,158,3071,818,3396,2014,482,1621,759,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_hishab__titulm-mpt-1b-v1.0_count.log,,,,,
85,4196,22557,158,3071,819,3521,2014,482,1621,774,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_asi__igpt-fr-cased-base_count.log,,,,,
81,3804,22557,110,3071,770,3320,2014,482,1621,761,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_riotu-lab__ArabianGPT-01B_count.log,,,,,
82,4309,22557,398,3071,1059,3571,2014,482,1621,753,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_m-a-p__MuPT-v1-8192-1.97B_count.log,,,,,
82,3778,22557,110,3071,770,3306,2014,482,1621,752,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_maharshipandya__AnimeGPTSan_count.log,,,,,
81,4147,22557,231,3071,892,3502,2014,482,1621,763,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_KoboldAI__GPT-J-6B-Shinen_count.log,,,,,
81,4099,22557,182,3071,843,3424,2014,482,1621,759,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_DAMO-NLP-MT__polylm-1.7b_count.log,,,,,
82,4298,22557,341,3071,1002,3577,2014,482,1621,756,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_openbmb__MiniCPM-2B-dpo-fp32_count.log,,,,,
81,3780,22557,110,3071,770,3308,2014,482,1621,753,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_recoilme__insomnia_v2_count.log,,,,,
84,4216,22557,209,3071,870,3483,2014,482,1621,768,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_rinna__bilingual-gpt-neox-4b-instruction-ppo_count.log,,,,,
81,3582,22557,61,3071,722,3219,2014,482,1621,755,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_yifeihu__TF-ID-base_count.log,,,,,
81,4265,22557,206,3071,867,3566,2014,482,1621,769,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_bigcode__santacoder_count.log,,,,,
81,4002,22557,142,3071,803,3431,2014,482,1621,763,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_llmware__bling-1b-0.1_count.log,,,,,
81,4388,22557,255,3071,917,3574,2014,482,1621,776,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_echo840__Monkey_count.log,,,,,
81,3810,22557,135,3071,795,3322,2014,482,1621,754,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_Macropodus__macbert4mdcspell_v2_count.log,,,,,
81,3832,22557,110,3071,770,3370,2014,482,1621,761,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_NYTK__text-generation-news-gpt2-small-hungarian_count.log,,,,,
81,3823,22557,110,3071,770,3371,2014,482,1621,761,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_ml6team__gpt2-small-dutch-finetune-oscar_count.log,,,,,
82,4230,22557,183,3071,844,3554,2014,482,1621,762,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_ai-forever__mGPT_count.log,,,,,
81,4099,22557,182,3071,843,3424,2014,482,1621,761,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_rinna__japanese-gpt-1b_count.log,,,,,
81,3978,22557,158,3071,818,3374,2014,482,1621,758,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_TKDKid1000__phi-1_5-GGUF_count.log,,,,,
81,3942,22557,172,3071,833,3382,2014,482,1621,793,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_llmware__bling-tiny-llama-v0_count.log,,,,,
81,3804,22557,110,3071,770,3320,2014,482,1621,760,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_alibidaran__medical_transcription_generator_count.log,,,,,
81,4014,22557,230,3071,890,3436,2014,482,1621,753,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_princeton-nlp__Sheared-LLaMA-1.3B_count.log,,,,,
81,3738,22557,140,3071,801,3297,2014,482,1621,749,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_OpenNLPLab__TransNormerLLM-1B_count.log,,,,,
81,4200,22557,286,3071,947,3485,2014,482,1621,757,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_llmware__slim-xsum_count.log,,,,,
81,4290,22557,222,3071,883,3511,2014,482,1621,767,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_wellecks__llmstep-mathlib4-pythia2.8b_count.log,,,,,
81,3828,22557,110,3071,770,3375,2014,482,1621,761,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_uer__gpt2-chinese-lyric_count.log,,,,,
81,3878,22557,182,3071,842,3348,2014,482,1621,751,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_internlm__internlm2_5-1_8b_count.log,,,,,
82,4185,22557,206,3071,867,3438,2014,482,1621,761,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_AdamG012__chat-opt-1.3b-rlhf-actor-ema-deepspeed_count.log,,,,,
81,3615,22557,77,3071,738,3237,2014,482,1621,750,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_KoboldAI__GPT-Neo-2.7B-Shinen_count.log,,,,,
81,3661,22557,90,3071,750,3252,2014,482,1621,750,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_roneneldan__TinyStories-33M_count.log,,,,,
81,4038,22557,157,3071,818,3386,2014,482,1621,761,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_bigscience__bloom-1b7_count.log,,,,,
81,4290,22557,222,3071,883,3511,2014,482,1621,767,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_Fredithefish__CrimsonPajama_count.log,,,,,
83,4423,22557,222,3071,883,3644,2014,482,1621,782,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_cerebras__Cerebras-GPT-2.7B_count.log,,,,,
85,4151,22557,181,3071,842,3427,2014,482,1621,765,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_YeungNLP__firefly-bloom-2b6-v2_count.log,,,,,
82,4165,22557,254,3071,915,3482,2014,482,1621,757,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_nvidia__Nemotron-Mini-4B-Instruct_count.log,,,,,
81,3987,22557,158,3071,818,3383,2014,482,1621,759,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_teknium__Puffin-Phi-v2_count.log,,,,,
81,4282,22557,212,3071,873,3529,2014,482,1621,769,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_IDEA-CCNL__Yuyuan-GPT2-3.5B_count.log,,,,,
81,4524,22557,206,3071,867,3693,2014,482,1621,786,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_aubmindlab__aragpt2-large_count.log,,,,,
82,3840,22557,173,3071,833,3335,2014,482,1621,751,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_nguyenthanhthuan__Llama_3.2_1B_Intruct_Tool_Calling_V2_count.log,,,,,
81,3804,22557,110,3071,770,3320,2014,482,1621,761,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_flax-community__gpt-2-spanish_count.log,,,,,
81,4092,22557,182,3071,843,3417,2014,482,1621,761,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_andreaskoepf__pythia-1.4b-gpt4all-pretrain_count.log,,,,,
82,3692,22557,86,3071,746,3268,2014,482,1621,754,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_isarth__distill_gpt2_story_generator_count.log,,,,,
84,4126,22557,230,3071,891,3427,2014,482,1621,758,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_cactusfriend__nightmare-promptgen-XL_count.log,,,,,
81,3778,22557,110,3071,770,3306,2014,482,1621,753,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_leondz__artgpt2tox_count.log,,,,,
83,3692,22557,86,3071,746,3268,2014,482,1621,754,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_AUTOMATIC__promptgen-lexart_count.log,,,,,
83,4091,22557,207,3071,868,3415,2014,482,1621,758,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_bit-dny__MindLLM-1b3-chat-zh-v2.0_count.log,,,,,
86,5505,22557,286,3071,947,4183,2014,482,1621,869,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_kuleshov__llama-7b-4bit_count.log,,,,,
81,4126,22557,301,3071,962,3494,2014,482,1621,763,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_flbbb__locost-gsg-pretrained_count.log,,,,,
81,3804,22557,110,3071,770,3320,2014,482,1621,761,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_NlpHUST__gpt2-vietnamese_count.log,,,,,
81,3639,22557,77,3071,738,3261,2014,482,1621,752,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_KoboldAI__GPT-Neo-2.7B-Horni-LN_count.log,,,,,
84,4027,22557,244,3071,904,3431,2014,482,1621,752,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_syzymon__long_llama_3b_v1_1_count.log,,,,,
81,4282,22557,212,3071,873,3529,2014,482,1621,768,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_IDEA-CCNL__Wenzhong-GPT2-3.5B_count.log,,,,,
81,3912,22557,157,3071,817,3360,2014,482,1621,756,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_YeungNLP__bloomz-396m-zh_count.log,,,,,
81,3804,22557,110,3071,770,3320,2014,482,1621,762,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_huggingtweets__anime_count.log,,,,,
82,4233,22557,189,3071,850,3487,2014,482,1621,770,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_vinai__PhoGPT-4B-Chat_count.log,,,,,
81,3761,22557,146,3071,806,3314,2014,482,1621,749,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_skeskinen__llama-lite-134m_count.log,,,,,
82,3651,22557,61,3071,721,3258,2014,482,1621,760,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_calum__tinystories-gpt2-3M_count.log,,,,,
81,3678,22557,61,3071,722,3269,2014,482,1621,798,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_nlp-waseda__gpt2-xl-japanese_count.log,,,,,
82,3778,22557,122,3071,782,3308,2014,482,1621,773,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_Locutusque__TinyMistral-248M_count.log,,,,,
81,4156,22557,286,3071,947,3506,2014,482,1621,754,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_BioMistral__BioMistral-7B_count.log,,,,,
82,4159,22557,286,3071,947,3509,2014,482,1621,754,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_xu1998hz__InstructScore_count.log,,,,,
82,3659,22557,86,3071,746,3257,2014,482,1621,754,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_EleutherAI__pythia-70m-deduped_count.log,,,,,
81,4357,22557,242,3071,903,3526,2014,482,1621,768,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_sdadas__polish-gpt2-large_count.log,,,,,
81,3587,22557,61,3071,721,3219,2014,482,1621,750,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_ruslandev__llama-3-8b-gpt-4o-ru1.0_count.log,,,,,
81,4027,22557,244,3071,905,3431,2014,482,1621,754,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_syzymon__long_llama_3b_count.log,,,,,
81,3804,22557,110,3071,770,3320,2014,482,1621,763,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_vicgalle__gpt2-alpaca_count.log,,,,,
82,4218,22557,258,3071,919,3546,2014,482,1621,762,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_NovelAI__genji-python-6B_count.log,,,,,
81,3978,22557,216,3071,877,3418,2014,482,1621,752,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_TinyLlama__TinyLlama_v1.1_count.log,,,,,
82,4444,22557,397,3071,1058,3650,2014,482,1621,759,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_openbmb__cpm-bee-10b_count.log,,,,,
82,3804,22557,122,3071,782,3320,2014,482,1621,754,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_Den4ikAI__rugpt3_2ch_count.log,,,,,
81,3585,22557,62,3071,722,3217,2014,482,1621,749,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_rinna__nekomata-7b-instruction_count.log,,,,,
81,4030,22557,182,3071,843,3421,2014,482,1621,757,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_AlexWortega__instruct_rugptlarge_count.log,,,,,
82,3804,22557,110,3071,770,3320,2014,482,1621,762,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_abinayam__gpt-2-tamil_count.log,,,,,
81,3804,22557,110,3071,770,3320,2014,482,1621,761,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_flax-community__dansk-gpt-wiki_count.log,,,,,
82,4213,22557,182,3071,843,3538,2014,482,1621,769,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_ai-forever__mGPT-1.3B-georgian_count.log,,,,,
82,3912,22557,157,3071,818,3360,2014,482,1621,756,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_crumb__bloom-560m-RLHF-SD2-prompter_count.log,,,,,
82,4006,22557,269,3071,930,3436,2014,482,1621,751,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_thesephist__contra-bottleneck-t5-base-wikipedia_count.log,,,,,
81,3762,22557,97,3071,757,3297,2014,482,1621,775,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_floriangardin__musiclang_count.log,,,,,
82,4595,22557,254,3071,915,3656,2014,482,1621,782,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_DeathReaper0965__gpt2-large-code-generator_count.log,,,,,
81,3762,22557,146,3071,806,3306,2014,482,1621,749,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_p208p2002__llama-traditional-chinese-120M_count.log,,,,,
81,3749,22557,97,3071,757,3305,2014,482,1621,798,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_UnfilteredAI__Mia-001_count.log,,,,,
82,4011,22557,201,3071,862,3431,2014,482,1621,806,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_maximalists__BRAG-Qwen2-1.5b-v0.1_count.log,,,,,
82,3804,22557,110,3071,770,3320,2014,482,1621,762,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_olm__olm-gpt2-oct-2022_count.log,,,,,
84,4357,22557,206,3071,867,3526,2014,482,1621,785,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_abeja__gpt2-large-japanese_count.log,,,,,
81,4203,22557,258,3071,919,3531,2014,482,1621,763,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_databricks__dolly-v1-6b_count.log,,,,,
81,4386,22557,254,3071,915,3511,2014,482,1621,767,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_KoboldAI__OPT-2.7B-Erebus_count.log,,,,,
82,3590,22557,67,3071,727,3224,2014,482,1621,749,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_postbot__distilgpt2-emailgen_count.log,,,,,
81,4706,22557,254,3071,915,3719,2014,482,1621,800,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_MBZUAI__LaMini-GPT-1.5B_count.log,,,,,
82,4906,22557,511,3071,1173,3786,2014,482,1621,792,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_2121-8__japanese-parler-tts-mini_count.log,,,,,
81,4002,22557,142,3071,802,3431,2014,482,1621,763,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_vvsotnikov__stablelm-tuned-alpha-3b-16bit_count.log,,,,,
82,3692,22557,86,3071,746,3268,2014,482,1621,754,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_FredZhang7__distilgpt2-stable-diffusion-v2_count.log,,,,,
82,4357,22557,206,3071,867,3526,2014,482,1621,788,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_moyix__csrc_774m_count.log,,,,,
82,4836,22557,254,3071,915,3849,2014,482,1621,800,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_aubmindlab__aragpt2-mega_count.log,,,,,
81,3762,22557,110,3071,770,3297,2014,482,1621,760,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_codeparrot__codeparrot-small-multi_count.log,,,,,
84,3987,22557,158,3071,818,3383,2014,482,1621,759,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_QuixiAI__samantha-phi_count.log,,,,,
81,3612,22557,61,3071,721,3240,2014,482,1621,762,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_DeepESP__gpt2-spanish_count.log,,,,,
